style,spec,term,coef_target,tstat_target,r2_target,adj_r2_target,coef,tstat,pvalue,nobs,r2,adj_r2,tstat_type,coef_diff,tstat_diff,r2_diff,adj_r2_diff,coef_abs_diff,tstat_abs_diff,same_coef_sign,target_sig_5pct,rep_sig_5pct,sig_match_5pct
Convertible Arbitrage,model2,PTFSCOM,-0.0053,-0.76,0.61,0.59,-0.007056158334413952,-0.9667411731021587,0.33503870753288256,180,0.6152352476773634,0.5972345575102225,ols,-0.0017561583344139521,-0.20674117310215867,0.005235247677363386,0.007234557510222506,0.0017561583344139521,0.20674117310215867,True,False,False,True
Convertible Arbitrage,model2,Liquidity,0.7759,4.17,0.61,0.59,0.755281577158003,3.9198017406305676,0.0001280238484341671,180,0.6152352476773634,0.5972345575102225,ols,-0.020618422841996997,-0.2501982593694323,0.005235247677363386,0.007234557510222506,0.020618422841996997,0.2501982593694323,True,True,True,True
Dedicated Short Bias,model1,Intercept,0.0034,1.79,0.74,0.73,0.003465534018989324,1.8879572769325277,0.06066794956426622,180,0.7128919456553633,0.7096477868492093,ols,6.553401898932434e-05,0.09795727693252765,-0.0271080543446367,-0.02035221315079072,6.553401898932434e-05,0.09795727693252765,True,False,False,True
Dedicated Short Bias,model1,MKT-RF,-0.9563,-22.23,0.74,0.73,-0.8727387540529289,-20.87386372042172,1.3287499096270964e-49,180,0.7128919456553633,0.7096477868492093,ols,0.08356124594707115,1.3561362795782799,-0.0271080543446367,-0.02035221315079072,0.08356124594707115,1.3561362795782799,True,True,True,True
Dedicated Short Bias,model1,Liquidity,0.3272,0.89,0.74,0.73,0.33349695523414025,0.9540271637978215,0.34137097293033786,180,0.7128919456553633,0.7096477868492093,ols,0.006296955234140256,0.06402716379782147,-0.0271080543446367,-0.02035221315079072,0.006296955234140256,0.06402716379782147,True,False,False,True
Dedicated Short Bias,model2,Intercept,0.0053,3.54,0.85,0.84,0.005021303408574716,3.5255853958055003,0.0005424012751311851,180,0.8386573988600678,0.8311092069938721,ols,-0.0002786965914252839,-0.014414604194499692,-0.01134260113993213,-0.008890793006127828,0.0002786965914252839,0.014414604194499692,True,True,True,True
Dedicated Short Bias,model2,MKT-RF,-0.9686,-26.06,0.85,0.84,-0.8821979264429698,-25.18794331193546,1.9571790671265932e-59,180,0.8386573988600678,0.8311092069938721,ols,0.08640207355703022,0.8720566880645393,-0.01134260113993213,-0.008890793006127828,0.08640207355703022,0.8720566880645393,True,True,True,True
Dedicated Short Bias,model2,SMB,-0.4162,-10.14,0.85,0.84,-0.42110993257046675,-10.812319876535197,4.286600118388096e-21,180,0.8386573988600678,0.8311092069938721,ols,-0.004909932570466735,-0.6723198765351963,-0.01134260113993213,-0.008890793006127828,0.004909932570466735,0.6723198765351963,True,True,True,True
Dedicated Short Bias,model2,DTERM,-0.0178,-2.45,0.85,0.84,-0.014478532776981731,-2.109728819560207,0.03633712729531356,180,0.8386573988600678,0.8311092069938721,ols,0.0033214672230182686,0.3402711804397933,-0.01134260113993213,-0.008890793006127828,0.0033214672230182686,0.3402711804397933,True,True,True,True
Dedicated Short Bias,model2,DCREDIT,-0.0698,-6.07,0.85,0.84,-0.06247986348384141,-5.711706346805417,4.8587696991144175e-08,180,0.8386573988600678,0.8311092069938721,ols,0.007320136516158593,0.3582936531945835,-0.01134260113993213,-0.008890793006127828,0.007320136516158593,0.3582936531945835,True,True,True,True
Dedicated Short Bias,model2,PTFSBD,0.0018,0.18,0.85,0.84,0.00279466945425276,0.2873934187644065,0.7741590772661369,180,0.8386573988600678,0.8311092069938721,ols,0.00099466945425276,0.1073934187644065,-0.01134260113993213,-0.008890793006127828,0.00099466945425276,0.1073934187644065,True,False,False,True
Dedicated Short Bias,model2,PTFSFX,0.004,0.48,0.85,0.84,0.002909188553763313,0.37216512622051057,0.7102307192218121,180,0.8386573988600678,0.8311092069938721,ols,-0.001090811446236687,-0.10783487377948942,-0.01134260113993213,-0.008890793006127828,0.001090811446236687,0.10783487377948942,True,False,False,True
Dedicated Short Bias,model2,PTFSCOM,0.0056,0.49,0.85,0.84,-0.00014843923698401075,-0.013563693846224138,0.9891938817417638,180,0.8386573988600678,0.8311092069938721,ols,-0.005748439236984011,-0.5035636938462241,-0.01134260113993213,-0.008890793006127828,0.005748439236984011,0.5035636938462241,False,False,False,True
Dedicated Short Bias,model2,Liquidity,-0.1554,-0.51,0.85,0.84,-0.13937869510120487,-0.48243518179410033,0.6301138082384271,180,0.8386573988600678,0.8311092069938721,ols,0.016021304898795136,0.027564818205899677,-0.01134260113993213,-0.008890793006127828,0.016021304898795136,0.027564818205899677,True,False,False,True
Emerging Markets,model1,Intercept,0.0034,1.44,0.48,0.48,0.004974514800398242,2.044389442662141,0.04239622989233822,180,0.4484120640713982,0.44217943202700727,ols,0.001574514800398242,0.604389442662141,-0.03158793592860176,-0.037820567972992714,0.001574514800398242,0.604389442662141,True,False,True,False
Emerging Markets,model1,MKT-RF,0.6414,11.91,0.48,0.48,0.613146421786529,11.063019730286282,5.8442079216118e-22,180,0.4484120640713982,0.44217943202700727,ols,-0.028253578213470965,-0.8469802697137183,-0.03158793592860176,-0.037820567972992714,0.028253578213470965,0.8469802697137183,True,True,True,True
Emerging Markets,model1,Liquidity,1.5267,3.32,0.48,0.48,1.4212869869241578,3.0671961701502006,0.002500189874675319,180,0.4484120640713982,0.44217943202700727,ols,-0.10541301307584217,-0.2528038298497992,-0.03158793592860176,-0.037820567972992714,0.10541301307584217,0.2528038298497992,True,True,True,True
Emerging Markets,model2,Intercept,0.0039,1.67,0.54,0.52,0.005524838622847226,2.327131776708654,0.021130095911771812,180,0.5098522201156876,0.4869213298287023,ols,0.001624838622847226,0.657131776708654,-0.030147779884312387,-0.03307867017129773,0.001624838622847226,0.657131776708654,True,False,True,False
Emerging Markets,model2,MKT-RF,0.5434,9.45,0.54,0.52,0.5297276035939648,9.073312807979919,2.6946678450209556e-16,180,0.5098522201156876,0.4869213298287023,ols,-0.013672396406035237,-0.3766871920200803,-0.030147779884312387,-0.03307867017129773,0.013672396406035237,0.3766871920200803,True,True,True,True
